1.data,2.data,3.data,4.data,5.data,6.data,7.data
0.73,0.84,0.91,0.83,0.62,0.95,0.59
0.63,0.71,0.79,0.71,0.52,0.49,0.51
0.63,0.71,0.8,0.71,0.52,0.49,0.51
0.63,0.71,0.81,0.71,0.52,0.49,0.51
0.92,1.0,,,0.71,,0.81
1.0,1.0,,,0.71,,0.89
1.0,1.0,,,0.71,,0.93
0.75,0.83,0.94,0.97,0.61,0.98,0.58
0.75,0.83,,,0.61,,0.58
0.75,0.83,,,0.61,,0.58
0.64,0.7,0.85,0.83,0.51,0.48,0.5
0.64,0.7,0.86,0.83,0.51,0.48,0.5
0.64,0.7,0.86,0.83,0.51,0.48,0.5
0.92,1.0,,,0.73,,0.82
1.0,1.0,,,0.73,,0.9
1.0,1.0,,,0.73,,0.94
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.76,0.84,,,0.62,,0.59
0.76,0.84,,,0.62,,0.59
0.65,0.72,0.88,0.84,0.52,0.49,0.5
0.65,0.72,0.88,0.84,0.52,0.49,0.5
0.65,0.72,0.89,0.84,0.52,0.49,0.5
0.93,1.0,,,0.75,,0.82
1.0,1.0,,,0.75,,0.92
1.0,1.0,,,0.75,,0.96
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.77,0.85,,,0.63,,0.6
0.66,0.73,0.9,0.85,0.52,0.5,0.51
0.66,0.73,0.91,0.85,0.52,0.5,0.51
0.66,0.73,0.91,0.85,0.52,0.5,0.51
0.91,1.0,,,0.71,0.99,0.73
1.0,1.0,,,0.71,,0.84
1.0,1.0,,,0.71,,0.88
0.75,0.83,0.94,0.97,0.61,0.66,0.58
0.75,0.83,0.94,0.97,0.61,0.98,0.58
0.75,0.83,,,0.61,,0.58
0.64,0.7,0.85,0.83,0.51,0.48,0.5
0.64,0.7,0.86,0.83,0.51,0.48,0.5
0.64,0.7,0.86,0.83,0.51,0.48,0.5
0.92,1.0,,,0.73,1.0,0.74
1.0,1.0,,,0.73,,0.85
1.0,1.0,,,0.73,,0.89
0.76,0.84,0.97,0.98,0.62,0.67,0.59
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.76,0.84,,,0.62,,0.59
0.65,0.72,0.87,0.84,0.52,0.49,0.5
0.65,0.72,0.88,0.84,0.52,0.49,0.5
0.65,0.72,0.88,0.84,0.52,0.49,0.5
0.92,1.0,,,0.75,1.0,0.75
1.0,1.0,,,0.75,,0.86
1.0,1.0,,,0.75,,0.91
0.77,0.85,1.0,1.0,0.63,0.68,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.77,0.85,,,0.63,,0.6
0.66,0.73,0.9,0.85,0.52,0.5,0.51
0.66,0.73,0.9,0.85,0.52,0.5,0.51
0.66,0.73,0.91,0.85,0.52,0.5,0.51
0.91,1.0,,1.0,0.71,0.93,0.7
0.95,1.0,,,0.71,0.99,0.78
1.0,1.0,,,0.71,,0.83
0.75,0.83,0.94,0.97,0.61,0.56,0.58
0.75,0.83,0.94,0.97,0.61,0.79,0.58
0.75,0.83,0.94,0.97,0.61,0.98,0.58
0.64,0.7,0.85,0.83,0.51,0.48,0.5
0.64,0.7,0.85,0.83,0.51,0.48,0.5
0.64,0.7,0.86,0.83,0.51,0.48,0.5
0.92,1.0,,1.0,0.73,0.94,0.71
0.96,1.0,,,0.73,1.0,0.79
1.0,1.0,,,0.73,,0.84
0.76,0.84,0.97,0.98,0.62,0.57,0.59
0.76,0.84,0.97,0.98,0.62,0.8,0.59
0.76,0.84,0.97,0.98,0.62,0.99,0.59
0.65,0.72,0.87,0.84,0.52,0.49,0.5
0.65,0.72,0.87,0.84,0.52,0.49,0.5
0.65,0.72,0.88,0.84,0.52,0.49,0.5
0.92,1.0,,1.0,0.75,0.95,0.72
0.98,1.0,,,0.75,1.0,0.8
1.0,1.0,,,0.75,,0.86
0.77,0.85,1.0,1.0,0.63,0.58,0.6
0.77,0.85,1.0,1.0,0.63,0.82,0.6
0.77,0.85,1.0,1.0,0.63,1.0,0.6
0.66,0.73,0.89,0.85,0.52,0.5,0.51
0.66,0.73,0.9,0.85,0.52,0.5,0.51
0.66,0.73,0.9,0.85,0.52,0.5,0.51
1.0,1.0,,,0.73,,0.84
1.0,1.0,,,0.73,,0.92
1.0,1.0,,,0.73,,0.96
0.79,0.84,,,0.62,,0.59
0.79,0.84,,,0.62,,0.59
0.79,0.84,,,0.62,,0.61
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.67,0.72,,,0.52,0.48,0.5
0.67,0.72,,,0.52,0.48,0.5
1.0,1.0,,,0.74,,0.85
1.0,1.0,,,0.74,,0.93
1.0,1.0,,,0.74,,0.97
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.62
0.68,0.73,0.97,0.98,0.53,0.49,0.51
0.68,0.73,,,0.53,0.49,0.51
0.68,0.73,,,0.53,0.49,0.51
1.0,1.0,,,0.76,,0.86
1.0,1.0,,,0.76,,0.94
1.0,1.0,,,0.76,,0.98
0.81,0.87,,,0.64,,0.61
0.81,0.87,,,0.64,,0.61
0.81,0.87,,,0.64,,0.63
0.69,0.74,1.0,1.0,0.53,0.5,0.52
0.69,0.74,,,0.53,0.5,0.52
0.69,0.74,,,0.53,0.5,0.52
1.0,1.0,,,0.73,,0.77
1.0,1.0,,,0.73,,0.86
1.0,1.0,,,0.73,,0.91
0.79,0.84,,,0.62,0.76,0.59
0.79,0.84,,,0.62,,0.59
0.79,0.84,,,0.62,,0.59
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.67,0.72,,,0.52,0.48,0.5
1.0,1.0,,,0.74,,0.77
1.0,1.0,,,0.74,,0.87
1.0,1.0,,,0.74,,0.92
0.8,0.85,,,0.63,0.77,0.6
0.8,0.85,,,0.63,,0.6
0.8,0.85,,,0.63,,0.6
0.68,0.73,0.97,0.98,0.53,0.49,0.51
0.68,0.73,0.97,0.98,0.53,0.49,0.51
0.68,0.73,,,0.53,0.49,0.51
1.0,1.0,,,0.76,,0.78
1.0,1.0,,,0.76,,0.89
1.0,1.0,,,0.76,,0.93
0.81,0.87,,,0.64,0.78,0.61
0.81,0.87,,,0.64,,0.61
0.81,0.87,,,0.64,,0.61
0.69,0.74,0.99,1.0,0.53,0.5,0.52
0.69,0.74,1.0,1.0,0.53,0.5,0.52
0.69,0.74,,,0.53,0.5,0.52
0.95,1.0,,,0.73,1.0,0.71
1.0,1.0,,,0.73,,0.81
1.0,1.0,,,0.73,,0.86
0.79,0.84,,,0.62,0.57,0.59
0.79,0.84,,,0.62,0.86,0.59
0.79,0.84,,,0.62,,0.59
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.67,0.72,0.94,0.97,0.52,0.48,0.5
0.96,1.0,,,0.74,1.0,0.72
1.0,1.0,,,0.74,,0.82
1.0,1.0,,,0.74,,0.87
0.8,0.85,,,0.63,0.58,0.6
0.8,0.85,,,0.63,0.87,0.6
0.8,0.85,,,0.63,,0.6
0.68,0.73,0.96,0.98,0.53,0.49,0.51
0.68,0.73,0.97,0.98,0.53,0.49,0.51
0.68,0.73,0.97,0.98,0.53,0.49,0.51
0.97,1.0,,,0.76,1.0,0.73
1.0,1.0,,,0.76,,0.83
1.0,1.0,,,0.76,,0.88
0.81,0.87,,,0.64,0.59,0.61
0.81,0.87,,,0.64,0.88,0.61
0.81,0.87,,,0.64,,0.61
0.69,0.74,0.99,1.0,0.53,0.5,0.52
0.69,0.74,0.99,1.0,0.53,0.5,0.52
0.69,0.74,1.0,1.0,0.53,0.5,0.52
