1.data,2.data,3.data,4.data,5.data,6.data,7.data
1.0,0.79,,0.92,0.58,0.6,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,,1.0
1.0,0.86,,,0.64,,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
1.0,0.8,0.98,0.93,0.58,0.57,1.0
1.0,0.8,,0.93,0.58,0.6,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.85,0.98,0.99,0.64,0.82,1.0
1.0,0.85,0.98,0.99,0.64,0.98,1.0
1.0,0.85,,,0.64,0.98,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.85,0.99,1.0,0.64,0.83,1.0
1.0,0.85,0.99,1.0,0.64,1.0,1.0
1.0,0.85,,,0.64,1.0,1.0
1.0,0.79,0.96,0.92,0.58,0.54,1.0
1.0,0.79,0.97,0.92,0.58,0.54,1.0
1.0,0.79,0.97,0.92,0.58,0.54,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.86,1.0,1.0,0.64,0.83,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,,,0.64,1.0,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
1.0,0.8,0.98,0.93,0.58,0.54,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.92,,,0.68,,1.0
1.0,0.85,0.98,0.99,0.64,0.82,1.0
1.0,0.85,0.98,0.99,0.64,0.98,1.0
1.0,0.85,0.98,0.99,0.64,0.98,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.79,0.96,0.92,0.57,0.53,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.92,,,0.69,,1.0
1.0,0.85,0.99,1.0,0.64,0.83,1.0
1.0,0.85,0.99,1.0,0.64,1.0,1.0
1.0,0.85,0.99,1.0,0.64,1.0,1.0
1.0,0.79,0.96,0.92,0.58,0.54,1.0
1.0,0.79,0.96,0.92,0.58,0.54,1.0
1.0,0.79,0.97,0.92,0.58,0.54,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.93,,,0.69,,1.0
1.0,0.86,1.0,1.0,0.64,0.83,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.86,1.0,1.0,0.64,1.0,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
1.0,0.8,0.97,0.93,0.58,0.54,1.0
,1.0,,,0.74,,1.0
,1.0,,,0.74,,1.0
,1.0,,,0.74,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
1.0,0.85,0.98,0.99,0.62,0.98,1.0
1.0,0.85,,,0.62,,1.0
1.0,0.85,,,0.62,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,0.99,1.0,0.63,1.0,1.0
1.0,0.86,,,0.63,,1.0
1.0,0.86,,,0.63,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.63,1.0,1.0
1.0,0.86,,,0.63,,1.0
1.0,0.86,,,0.63,,1.0
,0.99,,,0.74,,1.0
,0.99,,,0.74,,1.0
,0.99,,,0.74,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
1.0,0.85,0.98,0.99,0.62,0.85,1.0
1.0,0.85,0.98,0.99,0.62,0.98,1.0
1.0,0.85,,,0.62,0.98,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,0.99,1.0,0.63,0.86,1.0
1.0,0.86,0.99,1.0,0.63,1.0,1.0
1.0,0.86,,,0.63,1.0,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.63,0.86,1.0
1.0,0.86,1.0,1.0,0.63,1.0,1.0
1.0,0.86,,,0.63,1.0,1.0
,0.99,,,0.74,,1.0
,0.99,,,0.74,,1.0
,0.99,,,0.74,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
,0.91,,,0.69,,1.0
1.0,0.85,0.98,0.99,0.62,0.85,1.0
1.0,0.85,0.98,0.99,0.62,0.98,1.0
1.0,0.85,0.98,0.99,0.62,0.98,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,0.99,1.0,0.63,0.86,1.0
1.0,0.86,0.99,1.0,0.63,1.0,1.0
1.0,0.86,0.99,1.0,0.63,1.0,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,1.0,,,0.75,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
,0.92,,,0.7,,1.0
1.0,0.86,1.0,1.0,0.63,0.86,1.0
1.0,0.86,1.0,1.0,0.63,1.0,1.0
1.0,0.86,1.0,1.0,0.63,1.0,1.0
